-0.482 0.2113 -0.182 0.4836 0.2856 -0.022 -0.051 0.3210 -0.516 -0.033
-0.550 0.6010 -0.056 -0.039 0.3459 -0.144 0.0393 -0.181 0.3574 0.1672
-0.540 -0.547 -0.154 -0.315 0.0479 -0.268 0.2274 -0.279 -0.284 -0.000
-0.627 -0.515 -0.206 -0.258 -0.036 -0.411 0.1742 -0.105 -0.129 -0.053
-0.638 0.6137 0.0233 -0.215 0.1677 -0.088 0.0566 -0.139 0.3325 -0.010
-0.663 -0.537 -0.293 -0.170 -0.089 -0.218 0.2278 -0.172 -0.061 -0.118
-0.486 0.2315 -0.210 0.4864 0.2575 0.0044 -0.041 0.3126 -0.511 -0.032
-0.486 0.2315 -0.210 0.4864 0.2575 0.0044 -0.041 0.3126 -0.511 -0.032
-0.566 -0.452 -0.542 -0.288 0.0727 0.2780 0.0030 -0.106 0.0571 0.0106
-0.719 0.0337 0.1045 0.5756 -0.323 0.0990 -0.055 0.0845 -0.054 0.1090
-0.563 0.6382 0.1037 -0.413 -0.141 -0.027 0.0439 -0.085 0.2475 -0.048
-0.635 -0.202 0.2076 0.2382 0.0153 0.0612 0.2085 0.5247 0.2891 -0.221
-0.610 -0.554 -0.312 -0.309 0.0110 -0.181 0.2875 -0.043 -0.043 -0.083
-0.638 -0.345 0.2780 0.0390 0.1701 0.0988 0.2226 0.1977 -0.000 0.5158
-0.601 -0.504 -0.088 -0.212 0.0454 -0.267 0.4804 0.1012 0.0742 -0.102
-0.572 0.5291 0.1552 -0.473 -0.331 0.0497 0.0499 -0.092 0.1186 -0.074
-0.789 -0.333 0.3201 -0.254 -0.045 0.1021 -0.163 -0.236 -0.047 -0.023
-0.566 -0.540 -0.190 -0.306 0.0055 -0.353 0.1839 -0.199 -0.219 0.0995
-0.638 -0.461 -0.246 -0.111 -0.080 -0.393 0.1426 0.1072 -0.032 -0.336
-0.694 -0.013 -0.151 0.5727 -0.175 -0.014 -0.045 -0.101 -0.282 0.2069
-0.611 0.5110 0.1792 -0.475 -0.305 0.0669 0.0257 -0.050 0.0643 -0.032
-0.605 -0.348 0.4457 -0.020 0.0960 0.2874 -0.326 -0.281 -0.151 -0.108
-0.574 0.5492 0.1530 -0.448 -0.367 0.0540 0.0506 -0.000 -0.011 -0.055
-0.631 -0.462 -0.058 -0.129 0.0301 -0.258 0.4092 0.2513 0.1946 -0.177
-0.670 0.5230 -0.075 0.2205 0.4401 -0.126 0.0205 -0.019 0.1101 -0.007
-0.718 0.4931 -0.047 0.2285 0.3765 -0.102 0.0305 0.0202 0.1799 -0.017
-0.557 -0.006 -0.162 0.5265 -0.509 -0.147 0.0100 -0.307 0.0930 -0.026
-0.625 -0.510 -0.284 -0.335 0.0573 -0.192 0.2538 -0.171 -0.098 -0.099
-0.569 -0.493 -0.270 -0.312 -0.019 -0.377 0.1728 -0.150 -0.185 -0.178
-0.639 -0.440 0.2771 0.0988 0.1022 0.0737 0.2493 0.3494 0.2789 0.1797
-0.629 0.6072 -0.082 -0.035 0.3300 -0.088 0.0141 -0.122 0.3075 -0.004
-0.529 0.5455 0.1639 -0.460 -0.416 0.0642 0.0526 0.0157 -0.018 -0.040
-0.686 -0.555 -0.211 -0.191 -0.027 -0.225 0.2341 -0.159 -0.083 0.0007
-0.607 -0.577 -0.058 -0.251 0.0720 -0.268 0.3361 -0.122 -0.150 0.0540
-0.717 -0.399 0.4407 -0.036 0.1907 0.2114 -0.087 -0.056 -0.135 0.1376
-0.646 -0.304 0.3962 0.2209 0.0874 0.2109 0.0568 0.3851 0.2813 0.0169
-0.723 -0.420 0.4499 -0.062 0.1764 0.2177 -0.075 -0.022 -0.055 0.0775
-0.640 -0.398 0.3690 -0.068 0.1236 0.2241 -0.198 -0.272 -0.226 0.2442
-0.597 -0.532 -0.299 -0.295 0.0629 -0.196 0.3216 -0.122 -0.147 0.0014
-0.638 -0.259 0.0899 0.1587 0.1075 0.1028 0.2694 0.5125 0.3511 -0.104
-0.720 0.6227 0.0920 -0.202 -0.009 -0.028 -0.016 -0.064 0.0803 -0.176
-0.656 0.5566 -0.075 0.1443 0.4576 -0.125 0.0003 -0.075 -0.019 0.0402
-0.712 0.0459 0.0742 0.5964 -0.310 0.0865 -0.031 0.1160 -0.029 0.0997
-0.649 -0.391 0.3764 -0.010 0.0902 0.2771 -0.266 -0.273 -0.141 -0.180
-0.778 -0.178 0.3479 -0.214 0.0437 0.1836 -0.203 -0.333 -0.081 -0.023
-0.725 0.1571 -0.032 0.4779 -0.434 -0.009 -0.044 0.0846 -0.017 -0.143
-0.647 0.1831 -0.134 0.6363 -0.008 -0.006 0.0182 0.3329 -0.103 -0.043
-0.343 -0.312 -0.114 -0.182 -0.108 -0.580 -0.579 0.1641 0.0692 0.1474
-0.587 0.2420 -0.164 0.5817 0.0806 -0.048 -0.043 0.3024 -0.352 -0.059
-0.631 -0.375 0.3973 -0.018 0.0798 0.2545 -0.277 -0.270 -0.134 -0.251
-0.542 0.5779 0.1421 -0.422 -0.382 0.0778 0.0504 0.0833 -0.101 0.0236
-0.711 -0.274 0.3553 0.2648 0.0367 0.1802 -0.002 0.3436 0.1670 -0.206
-0.590 -0.363 0.5016 -0.008 0.1376 0.2980 -0.316 -0.204 -0.133 -0.020
-0.534 0.4780 0.1664 -0.455 -0.463 0.1088 0.0320 0.0761 -0.132 -0.011
-0.584 -0.561 -0.112 -0.183 0.0440 -0.350 0.3842 0.1116 0.0248 -0.105
-0.679 -0.542 -0.154 -0.188 -0.003 -0.244 0.3363 -0.065 -0.015 -0.076
-0.657 0.0323 0.0318 0.5133 0.0054 0.1212 -0.016 0.4966 -0.037 -0.196
-0.713 0.6167 0.1005 -0.221 0.0002 -0.024 -0.024 -0.103 0.0694 -0.186
-0.725 0.5117 -0.082 0.2571 0.3374 -0.078 0.0406 0.0918 0.0969 -0.001
-0.672 -0.418 0.3793 -0.031 0.0991 0.2101 -0.206 -0.288 -0.194 -0.103
-0.680 0.1480 -0.031 0.5462 0.0729 -0.020 0.0892 0.4138 -0.012 -0.173
-0.704 -0.539 -0.294 -0.239 0.0452 -0.022 0.1699 -0.126 -0.134 -0.053
-0.681 0.4772 -0.125 0.2806 0.4226 -0.112 -0.004 0.0650 -0.051 -0.124
-0.653 -0.542 -0.337 -0.238 0.0939 0.1138 0.1498 -0.133 -0.011 0.2151
-0.669 0.4259 -0.210 0.3660 0.2803 -0.025 -0.055 0.1588 -0.282 -0.066
-0.597 -0.355 0.3775 -0.076 0.1271 0.2199 -0.235 -0.305 -0.271 0.2849
-0.730 0.1651 -0.052 0.4617 -0.395 0.0122 -0.057 0.1439 -0.082 -0.186
-0.354 -0.000 -0.097 0.5757 -0.549 -0.039 0.0191 -0.414 0.2140 0.1085
-0.399 -0.020 -0.074 0.5744 -0.524 -0.031 0.0894 -0.386 0.2441 0.1081
-0.581 0.6024 -0.055 -0.026 0.3440 -0.149 0.0579 -0.143 0.3143 0.1786
-0.642 0.5959 -0.035 -0.051 0.3012 -0.109 0.0504 -0.108 0.2450 0.2259
-0.587 0.0730 -0.156 0.6951 -0.333 0.0239 -0.007 -0.035 -0.061 0.1586
-0.363 0.0235 -0.104 0.5892 -0.545 -0.034 0.0169 -0.405 0.1827 0.1112
-0.561 -0.556 -0.303 -0.311 0.0825 -0.119 0.3223 -0.139 -0.131 0.1546
-0.630 -0.480 0.4479 0.0088 0.1672 0.2099 -0.105 -0.067 -0.064 0.2819
-0.553 0.1633 -0.105 0.6567 -0.377 -0.014 0.0054 -0.234 0.0882 0.1385
-0.605 -0.483 -0.451 -0.324 0.0588 -0.048 0.2583 -0.092 -0.096 -0.030
-0.750 -0.051 0.0710 0.5509 -0.283 0.0235 -0.042 0.1004 -0.038 0.1770
-0.644 0.0138 -0.066 0.5685 -0.429 -0.038 0.1158 -0.099 0.2108 -0.051
-0.397 -0.040 -0.039 0.5440 -0.526 -0.053 0.0616 -0.421 0.2412 0.1535
-0.615 0.0623 -0.180 0.5759 -0.397 -0.120 0.0545 -0.255 -0.074 0.0800
-0.584 0.1507 -0.252 0.5508 -0.135 -0.009 -0.075 0.1794 -0.442 -0.123
-0.347 -0.038 -0.059 0.5279 -0.538 -0.058 0.0678 -0.467 0.2403 0.1449
-0.590 0.4205 -0.212 0.3295 0.2740 -0.026 -0.048 0.1180 -0.471 0.0791
-0.441 0.0187 -0.084 0.5934 -0.517 -0.047 0.0167 -0.373 0.1553 0.1056
-0.728 -0.406 0.3234 -0.161 0.0063 0.0741 -0.218 -0.282 -0.009 -0.200
-0.639 0.6451 0.0843 -0.338 -0.054 -0.019 0.0245 -0.109 0.1884 -0.039
-0.763 0.3076 -0.001 0.4433 -0.333 0.0339 0.0470 0.0711 0.0573 0.0546
-0.622 0.1516 -0.162 0.5427 -0.011 0.0288 0.0098 0.4459 -0.223 -0.135
-0.744 -0.379 0.3754 -0.128 0.0136 0.1337 -0.222 -0.272 -0.010 -0.041
-0.536 0.1768 -0.141 0.6724 -0.352 -0.037 -0.010 -0.253 -0.036 0.1305
-0.649 0.6275 -0.098 -0.022 0.3128 -0.103 0.0572 -0.060 0.1211 0.2083
-0.651 -0.568 -0.258 -0.260 0.0343 -0.157 0.2685 -0.099 -0.085 -0.047
-0.588 -0.283 0.0559 0.2723 -0.416 -0.115 0.0576 -0.532 0.0712 0.1276
-0.776 0.1388 -0.020 0.4558 -0.321 -0.024 0.1182 0.1816 0.1314 -0.041
-0.666 0.5165 0.0913 -0.336 -0.382 0.0802 -0.006 0.0722 -0.086 -0.041
-0.732 -0.568 0.1847 -0.132 0.0921 -0.059 0.1205 -0.145 -0.106 0.1698
-0.570 -0.373 -0.663 -0.178 0.0347 0.1460 0.0600 0.0928 0.0612 -0.157
-0.654 0.6771 -0.024 -0.150 0.1202 -0.055 0.0663 0.0056 0.0483 0.2572
-0.598 -0.045 -0.032 0.6221 -0.404 -0.045 0.1044 -0.128 0.1754 0.1678
-0.552 -0.469 -0.201 -0.250 -0.071 -0.571 -0.164 -0.009 -0.089 0.0652
-0.728 0.4046 0.1966 -0.135 -0.389 0.0541 -0.039 0.2336 -0.018 -0.191
-0.817 0.2334 0.1454 0.1397 -0.292 -0.026 -0.072 -0.025 0.1363 -0.353
-0.568 0.6029 0.1524 -0.428 -0.310 0.0407 0.0430 0.0266 -0.027 -0.074
-0.691 -0.155 0.2978 0.2559 0.0200 0.1481 0.0433 0.4462 0.2075 -0.278
-0.642 0.5438 0.1505 -0.391 -0.323 0.0114 0.0518 0.0425 -0.062 -0.040
-0.743 -0.266 0.2083 0.3885 -0.001 0.1449 -0.102 0.1005 -0.079 -0.365
-0.677 0.5818 -0.070 0.0340 0.3799 -0.145 -0.024 -0.110 0.1261 -0.044
-0.762 -0.456 0.3917 0.1072 0.0416 0.1424 -0.105 -0.097 -0.049 0.0218
-0.500 -0.263 -0.735 -0.174 -0.059 0.2956 -0.101 -0.062 0.0291 -0.058
-0.856 -0.210 0.2610 0.2937 0.0601 0.1371 -0.018 0.1773 0.1067 -0.048
-0.682 -0.468 -0.043 -0.029 0.0058 -0.313 0.2910 0.1436 -0.041 -0.327
-0.801 -0.506 0.0803 -0.050 0.0365 -0.161 0.2408 0.0702 0.0246 0.0063
-0.830 -0.441 0.2067 0.2519 -0.010 -0.030 0.0742 0.0351 -0.002 0.0182
-0.753 -0.432 0.2673 -0.188 0.0021 0.0203 -0.185 -0.277 -0.015 -0.161
-0.834 0.2667 0.1136 0.0450 -0.289 0.0231 -0.073 -0.054 0.1582 -0.314
-0.613 -0.407 0.3487 0.0892 0.1116 0.1156 0.2285 0.3257 0.2669 0.2699
-0.676 0.5295 0.1670 -0.274 -0.308 0.0496 0.0426 0.0470 0.0964 -0.218
-0.706 0.5950 -0.005 -0.105 0.1311 -0.062 0.0835 -0.030 0.1367 0.2961
-0.599 -0.171 0.0531 0.4606 -0.459 -0.019 -0.047 -0.403 0.1376 -0.015
-0.807 -0.445 0.2285 0.1636 -0.039 0.0073 -0.068 -0.128 -0.070 -0.208
-0.623 0.6115 -0.143 0.0899 0.3373 -0.080 -0.045 -0.036 -0.287 0.0536
-0.714 -0.489 0.4302 0.0915 0.0813 0.1879 -0.075 -0.091 0.0017 -0.028
-0.649 -0.452 0.2477 -0.116 -0.003 -0.187 -0.491 0.0646 0.0950 -0.091
-0.685 -0.464 0.2975 0.0290 0.1001 0.0444 0.2573 0.2635 0.2181 0.1735
-0.650 -0.406 -0.304 0.1196 -0.249 -0.300 0.1968 -0.139 -0.038 -0.303
-0.679 0.4676 -0.164 0.3832 0.3499 -0.134 0.0230 -0.056 -0.031 0.0299
-0.699 0.6380 0.0462 -0.177 0.0764 -0.056 -0.006 -0.182 0.1382 -0.088
-0.703 0.1636 -0.084 0.4560 -0.060 0.0199 0.0446 0.3910 -0.275 -0.166
-0.628 0.6195 -0.099 0.0513 0.2314 -0.042 -0.036 0.0158 -0.374 0.1061
-0.616 -0.475 0.2606 -0.137 0.0203 -0.114 -0.534 -0.016 0.0467 -0.067
-0.650 0.1122 -0.156 0.6875 -0.223 -0.025 0.0564 -0.081 0.0674 0.0427
-0.727 0.6084 -0.042 0.0948 0.2765 -0.099 0.0047 -0.056 -0.023 -0.000
-0.770 0.4027 0.1844 -0.162 -0.358 0.0464 -0.050 0.1582 0.0130 -0.160
-0.637 -0.526 0.3111 -0.118 0.1169 0.0959 -0.117 -0.338 -0.224 0.0619
-0.823 0.4581 0.1419 -0.098 -0.188 -0.000 -0.063 0.0879 0.0862 -0.162
-0.765 0.5709 0.0587 -0.211 -0.157 -0.012 -0.016 0.0322 -0.000 -0.113
-0.731 0.5043 0.1995 -0.316 -0.210 0.0831 0.0025 0.0115 -0.110 0.0861
-0.661 -0.299 -0.488 -0.036 -0.003 0.2829 -0.050 0.2442 0.1753 -0.245
-0.642 -0.272 -0.553 -0.054 -0.004 0.2856 -0.065 0.2438 0.1389 -0.198
-0.199 -0.172 -0.094 -0.099 -0.130 -0.560 -0.679 0.2497 0.1342 0.1982
-0.434 0.1821 -0.188 0.4932 0.2531 0.0067 -0.032 0.3274 -0.571 -0.000
-0.398 0.4479 0.2050 -0.531 -0.534 0.1121 0.0736 0.0609 0.0252 -0.091
-0.335 -0.040 -0.107 0.5314 -0.550 -0.099 0.0528 -0.432 0.2828 0.0950
-0.626 0.5897 0.0085 -0.239 0.2365 -0.124 0.0334 -0.213 0.2900 -0.008
-0.527 -0.500 -0.348 -0.343 -2.991 -0.319 0.2275 -0.171 -0.190 -0.108
-0.496 0.1621 -0.279 0.6175 -0.138 0.0192 -0.053 0.1990 -0.445 -0.084
-0.515 -0.470 -0.389 -0.326 0.0254 -0.262 0.2049 -0.236 -0.263 -0.135
-0.602 -0.567 -0.115 -0.211 0.0470 -0.292 0.4111 0.0191 0.0089 -0.004
-0.549 0.1570 -0.251 0.6176 -0.175 0.0084 -0.048 0.1614 -0.402 -0.090
-0.486 -0.483 -0.295 -0.270 -0.036 -0.447 0.2964 -0.134 -0.177 -0.174
-0.548 -0.580 -0.164 -0.284 0.0289 -0.272 0.2795 -0.220 -0.227 -0.023
-0.485 0.5334 0.1667 -0.435 -0.440 0.0664 0.0665 0.1315 -0.203 0.0173
-0.524 -0.497 -0.280 -0.355 -0.009 -0.384 0.1411 -0.236 -0.216 -0.031
-0.603 0.5374 0.1937 -0.416 -0.347 0.0805 0.0493 0.0471 -0.040 0.0441
-0.393 0.0868 -0.565 -0.352 -0.184 0.5538 -0.188 0.0745 0.0071 0.1066
-0.545 0.6397 0.0746 -0.397 -0.050 -0.049 0.0669 -0.147 0.3128 0.0020
-0.605 -0.521 -0.246 -0.232 -0.088 -0.324 0.2076 -0.235 -0.150 -0.107
-0.602 0.6120 0.1182 -0.384 -0.272 0.0303 0.0321 2.7651 0.1520 0.0178
-0.528 0.5373 0.1411 -0.400 -0.423 0.0753 0.0604 0.1268 -0.190 0.1014
-0.534 -0.288 0.4175 -0.064 0.1234 0.2812 -0.301 -0.336 -0.299 0.2537
-0.602 0.2646 -0.133 0.6501 -0.118 0.0007 0.0032 0.2770 -0.174 0.0746
-0.562 -0.523 -0.357 -0.343 0.0781 -0.131 0.2329 -0.185 -0.223 0.0456
-0.584 -0.373 0.4255 -0.101 0.1130 0.2833 -0.235 -0.312 -0.205 0.1965
-0.684 0.4239 0.1800 -0.429 -0.308 0.0692 -0.005 -0.154 0.0722 -0.074
-0.577 0.5039 -0.116 0.1845 0.4968 -0.131 -0.034 -0.090 -0.293 0.0723
-0.668 -0.517 -0.221 -0.158 -0.101 -0.193 0.2143 -0.301 -0.160 0.0004
-0.687 -0.525 -0.232 -0.189 -0.023 -0.238 0.2766 -0.150 -0.036 -0.053
-0.723 0.6221 -0.038 -0.046 0.2229 -0.091 0.0044 -0.118 0.1156 0.0032
-0.630 0.5808 -0.059 0.0511 0.4425 -0.118 -0.048 -0.163 0.1079 -0.092
-0.837 -0.429 0.3018 0.0659 0.0104 0.0080 -0.061 -0.035 -0.080 -0.085
-0.635 -0.297 0.4469 0.1010 0.0612 0.2749 -0.219 0.0621 0.1153 -0.391
-0.612 0.4994 0.1448 -0.482 -0.305 0.0564 0.0561 -0.054 0.1074 -0.085
-0.457 0.5171 0.1870 -0.491 -0.482 0.0943 0.0529 0.0485 -0.019 -0.019
-0.478 -0.297 -0.711 -0.151 -0.010 0.3625 -0.040 0.0721 0.0991 -0.080
-0.783 -0.379 0.3323 0.0542 -0.015 0.0647 -0.209 -0.123 -0.116 -0.227
-0.405 -0.067 -0.749 -0.108 0.0113 0.4617 -0.150 0.0694 -0.062 0.1105
-0.611 -0.589 -0.065 -0.215 0.0914 -0.247 0.3901 -0.021 -0.054 -0.045
-0.556 -0.515 -0.385 -0.334 0.0463 -0.134 0.2127 -0.212 -0.228 0.0124
-0.476 0.4682 0.2104 -0.485 -0.499 0.1155 0.0601 0.0508 -0.011 -0.063
-0.313 -0.313 -0.196 -0.235 -0.115 -0.644 -0.502 0.1358 0.0288 0.0974
-0.544 0.1638 -0.223 0.6023 -0.187 -0.031 -0.047 0.1582 -0.422 -0.147
-0.659 -0.410 0.3335 -0.068 -0.015 0.2029 -0.280 -0.218 -0.017 -0.336
-0.553 -0.009 -0.093 0.6719 -0.421 -0.035 0.0830 -0.124 0.1784 0.0201
-0.670 0.4868 -0.072 0.1654 0.3982 -0.143 0.0697 -0.028 0.2805 0.1294
-0.527 -0.517 -0.192 -0.338 0.0142 -0.412 0.2043 -0.185 -0.210 -0.105
-0.728 0.6277 0.0178 -0.065 0.1743 -0.060 -0.006 -0.163 0.0863 -0.051
-0.599 0.5357 0.1902 -0.473 -0.232 0.0607 -0.000 -0.114 0.1177 -0.092
-0.371 -0.174 -0.697 -0.140 0.0208 0.5310 -0.160 0.0466 0.0861 0.0863
-0.604 0.4426 0.1540 -0.496 -0.397 0.0518 0.0815 -0.005 -0.019 -0.035
-0.694 -0.018 -0.016 0.4533 0.1280 -0.001 0.0490 0.4532 -0.229 -0.184
-0.390 -0.014 -0.110 0.6465 -0.497 -0.079 0.0807 -0.329 0.2053 0.0769
-0.597 0.4834 0.1362 -0.253 -0.507 0.1004 0.0754 0.2221 -0.031 -0.055
-0.638 0.3453 -0.158 0.3877 0.2325 -0.011 -0.107 0.0488 -0.474 0.0590
-0.657 0.1470 -0.236 0.5787 -0.114 0.0262 -0.033 0.2282 -0.292 0.0451
-0.390 -0.095 -0.728 -0.060 -0.021 0.5076 -0.168 0.0917 0.0909 -0.010
-0.531 -0.500 -0.344 -0.360 -0.007 -0.288 0.2115 -0.198 -0.221 -0.037
-0.601 -0.573 -0.160 -0.273 0.1032 -0.149 0.3074 -0.162 -0.211 0.1014
-0.605 -0.457 0.3226 -0.028 0.1315 0.0709 0.0473 -0.117 -0.146 0.5095
-0.536 -0.517 -0.226 -0.340 0.0123 -0.313 0.1411 -0.275 -0.285 0.0162
-0.366 -0.132 -0.737 -0.110 -0.001 0.4931 -0.182 0.0654 0.0791 0.0662
-0.666 0.1475 -0.191 0.6112 -0.157 0.0507 -0.006 0.2541 -0.150 0.0950
-0.572 -0.578 -0.148 -0.311 0.0690 -0.339 0.2745 -0.040 -0.136 -0.050
-0.650 0.5729 0.0372 -0.372 -0.261 0.0913 0.0189 -0.076 0.1568 0.0160
-0.534 0.5446 0.1656 -0.500 -0.333 0.0568 0.0634 -0.046 0.0904 -0.107
-0.615 -0.456 0.4875 -0.050 0.1397 0.2587 -0.238 -0.162 -0.009 -0.050
-0.601 0.5229 0.1100 -0.309 -0.439 0.0966 0.0701 0.2027 -0.066 -0.063
-0.591 0.4644 0.1771 -0.481 -0.400 0.0817 0.0355 -0.032 -0.002 -0.045
-0.457 0.4911 0.1720 -0.404 -0.501 0.0967 0.0806 0.1955 -0.218 0.0512
-0.684 0.1421 -0.112 0.6199 -0.323 -0.010 0.0184 0.0491 0.0741 -0.020
-0.567 0.4754 0.1611 -0.489 -0.420 0.0655 0.0660 0.0084 -0.014 -0.012
-0.653 -0.527 -0.310 -0.211 0.0724 -0.072 0.3613 0.0489 -0.010 -0.100
-0.584 -0.462 -0.469 -0.290 0.0852 0.3086 -0.009 -0.176 -0.033 0.0642
-0.609 0.5111 0.1084 -0.296 -0.451 0.0893 0.0626 0.2037 -0.080 -0.064
-0.670 0.6478 0.0891 -0.324 -0.088 -0.033 0.0390 -0.056 -0.004 0.0595
-0.484 0.4902 0.2037 -0.470 -0.480 0.0956 0.0834 0.1128 0.0083 -0.046
-0.741 -0.277 0.3700 -0.013 0.0363 0.2516 -0.278 -0.232 -0.129 -0.150
-0.599 0.2555 -0.163 0.5187 0.2249 -0.019 -0.045 0.2894 -0.372 -0.056
-0.515 0.3799 0.1891 -0.485 -0.525 0.1283 0.0322 0.0013 0.0284 -0.154
-0.492 -0.371 0.3121 0.0990 0.1324 0.1232 0.2397 0.2709 0.2266 0.5449
-0.590 0.5294 -0.152 0.1109 0.5201 -0.142 -0.066 -0.140 -0.094 0.1051
-0.625 0.3671 0.1996 -0.453 -0.404 0.1095 -0.006 -0.055 0.0729 -0.210
-0.663 0.6262 -0.064 -0.021 0.2886 -0.122 0.0134 -0.198 0.1466 -0.058
-0.633 0.6160 -0.142 0.0295 0.3974 -0.085 0.0025 -0.081 0.1628 0.0084
-0.574 -0.366 0.3084 0.0878 0.1862 0.0997 0.2592 0.2962 0.2171 0.4309
-0.580 0.5204 0.1451 -0.459 -0.375 0.0857 0.0410 0.0420 -0.089 0.0060
-0.561 -0.366 0.4698 -0.007 0.1099 0.2925 -0.284 -0.295 -0.190 0.1638
-0.612 -0.387 0.3804 -0.105 0.0751 0.2707 -0.257 -0.351 -0.213 0.0667
-0.586 -0.559 -0.092 -0.264 0.0467 -0.349 0.2816 -0.138 -0.205 0.0064
-0.699 -0.427 0.3790 0.0325 0.2388 0.1456 0.0912 0.1540 0.0875 0.2537
-0.557 -0.512 -0.299 -0.256 -0.072 -0.496 0.0580 -0.056 -0.103 0.0252
-0.624 -0.558 -0.101 -0.236 -0.009 -0.329 0.1056 -0.229 -0.244 -0.006
-0.603 0.1659 -0.248 0.5987 -0.083 0.0428 -0.062 0.2289 -0.350 0.0047
-0.792 -0.247 0.2439 0.2739 -0.051 0.0309 0.1941 0.3176 0.1819 0.0038
-0.696 -0.402 0.1520 0.0709 0.0595 -0.054 0.1743 0.3186 0.2015 -0.382
-0.698 -0.413 -0.283 -0.079 -0.087 -0.343 0.0786 0.1636 -0.015 -0.310
-0.592 -0.319 0.4546 0.0303 0.0763 0.2745 -0.293 -0.050 0.0611 -0.406
-0.631 0.5041 -0.035 0.0501 0.3830 -0.140 0.0666 -0.097 0.2948 0.2756
-0.709 0.5875 0.1688 -0.301 -0.147 0.0489 -0.021 -0.037 -0.010 -0.074
-0.675 0.0529 0.1008 0.5595 -0.359 0.0701 -0.047 -0.090 0.0799 0.2581
-0.609 0.5541 -0.104 0.0297 0.4074 -0.098 0.0224 -0.134 0.3226 0.1063
-0.492 0.4429 0.1467 -0.373 -0.561 0.1034 0.0579 0.1402 -0.225 -0.023
-0.504 0.5062 0.1821 -0.475 -0.452 0.1030 0.0645 0.0812 -0.059 0.0203
-0.544 -0.245 -0.710 -0.150 -0.045 0.2750 -0.146 0.0791 0.0319 -0.098
-0.630 -0.433 0.3936 -0.101 0.1059 0.1914 -0.231 -0.291 -0.201 -0.148
-0.721 0.5931 -0.107 0.0951 0.2879 -0.098 -0.005 -0.034 -0.103 -0.043
-0.720 0.5723 0.0483 -0.105 0.1816 -0.097 0.0291 -0.120 0.2859 0.0137
-0.525 -0.407 0.4784 -0.059 0.1716 0.3031 -0.246 -0.266 -0.173 0.2061
-0.695 -0.497 -0.132 -0.226 -0.022 -0.313 0.2444 -0.015 -0.069 -0.189
-0.425 0.0895 -0.147 0.6377 -0.486 -0.060 0.0516 -0.291 0.1992 0.1225
-0.662 -0.561 -0.060 -0.188 0.0661 -0.250 0.3599 -0.055 -0.072 0.0416
-0.658 0.3840 -0.131 0.3263 0.3393 -0.039 -0.110 -0.027 -0.402 0.0560
-0.615 0.5585 0.1410 -0.305 -0.404 0.0523 0.0606 0.1138 0.0204 -0.114
-0.607 0.1155 -0.171 0.4879 0.0557 0.0175 0.0343 0.4430 -0.305 -0.235
-0.631 0.1463 -0.250 0.6184 -0.206 0.0575 -0.023 0.1644 -0.241 0.0481
-0.587 0.5497 0.1326 -0.410 -0.392 0.0617 0.0249 0.0739 -0.049 0.0199
-0.587 -0.342 0.3501 0.1543 0.1094 0.1576 0.1963 0.4068 0.3231 0.2137
-0.590 0.6641 0.0973 -0.384 -0.033 -0.037 0.0400 -0.116 0.1871 -0.014
-0.688 0.5581 -0.041 -0.097 0.2425 -0.160 -0.057 -0.195 0.2520 -0.116
-0.708 -0.469 -0.181 -0.043 -0.210 -0.221 0.1611 -0.350 -0.017 -0.027
-0.694 -0.527 -0.401 -0.204 0.0089 -0.075 0.1177 0.0990 0.0780 -0.021
-0.603 -0.545 -0.319 -0.292 0.0763 -0.068 0.2246 -0.174 -0.234 0.0679
-0.628 0.5421 -0.123 0.1068 0.4204 -0.074 -0.029 -0.082 -0.286 0.1138
-0.638 -0.156 -0.081 0.4119 -0.474 -0.160 0.1403 -0.332 0.0873 0.0402
-0.671 -0.462 0.1931 0.0672 0.0007 -0.064 0.1387 0.1406 0.1128 -0.487
-0.729 -0.323 0.4412 -0.076 0.0981 0.2893 -0.204 -0.063 0.0680 -0.136
-0.438 0.5049 0.1752 -0.526 -0.473 0.0795 0.0742 0.0527 0.0080 -0.073
-0.650 0.5018 -0.040 -0.056 0.2692 -0.175 0.0354 -0.217 0.3854 0.1419
-0.805 -0.443 0.0288 0.1067 -0.167 -0.173 0.1900 0.0086 0.1517 -0.158
-0.648 0.5193 -0.110 0.1060 0.3729 -0.169 -0.072 0.0599 -0.307 0.1261
-0.567 -0.553 -0.280 -0.280 0.0486 -0.182 0.3254 -0.147 -0.121 0.1880
-0.434 0.5023 0.1797 -0.521 -0.483 0.0874 0.0640 0.0516 -0.015 -0.080
-0.588 -0.524 -0.131 -0.205 0.1041 -0.186 0.4001 -0.068 -0.088 0.3170
-0.535 0.0110 -0.100 0.6812 -0.438 -0.016 0.0408 -0.161 0.1377 0.0213
-0.672 0.5696 0.1248 -0.282 0.1442 -0.019 -0.057 -0.204 0.2273 -0.100
-0.760 0.5373 0.0452 -0.170 0.0862 -0.029 -0.080 -0.057 0.1450 -0.251
-0.507 0.4716 0.1347 -0.402 -0.500 0.0681 0.0795 0.1673 -0.221 0.0232
-0.617 0.6091 0.1463 -0.395 -0.202 0.0212 0.0369 -0.058 0.1122 -0.103
-0.574 0.6070 0.1007 -0.358 -0.304 0.0287 0.0649 0.0973 -0.177 0.1521
-0.770 -0.321 0.3162 0.1752 0.0523 0.1506 0.0852 0.3354 0.1202 -0.110
